login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
joaomoreno,joaomoreno/pullrequest-demo,2018-09-17T14:16:57Z,1,1,JavaScript,True,True,mit
joaomoreno,joaomoreno/PyPa,2020-04-01T07:18:22Z,1,1,,True,True,mit
joaomoreno,joaomoreno/quick-lint-js,2021-06-25T08:47:51Z,1,1,C++,True,False,gpl-3.0
joaomoreno,joaomoreno/ray-tracing-in-one-weekend,2020-12-05T15:11:58Z,2,2,Rust,True,True,mit
joaomoreno,joaomoreno/react-devtools,2017-02-11T07:56:53Z,1,1,JavaScript,True,True,other
joaomoreno,joaomoreno/read,2015-12-16T18:23:29Z,1,1,JavaScript,True,True,isc
joaomoreno,joaomoreno/recipes,2020-04-01T20:28:58Z,5,5,,True,True,
joaomoreno,joaomoreno/redux,2016-02-17T22:28:54Z,1,1,JavaScript,True,False,mit
joaomoreno,joaomoreno/resume,2014-08-24T18:03:05Z,9,9,CSS,True,True,mit
joaomoreno,joaomoreno/route-cache,2016-01-18T16:29:42Z,1,1,JavaScript,True,True,
joaomoreno,joaomoreno/run-in-terminal,2015-12-01T14:09:38Z,1,1,TypeScript,True,True,mit
joaomoreno,joaomoreno/rust-windows,2018-02-27T14:07:15Z,1,1,Rust,True,True,other
joaomoreno,joaomoreno/safe-dependencies-action,2020-10-27T10:29:46Z,2,2,JavaScript,True,True,
klaudiosinani,klaudiosinani/.github,2024-08-29T10:01:54Z,0,0,,True,True,
klaudiosinani,klaudiosinani/ao,2017-09-07T20:50:50Z,2109,2109,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/arare,2018-10-31T17:25:48Z,125,125,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/avlbinstree,2019-05-31T15:30:32Z,12,12,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/awesome-prolog,2017-11-05T21:47:41Z,502,502,,True,True,cc0-1.0
klaudiosinani,klaudiosinani/binoheap,2019-07-19T00:04:49Z,9,9,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/binstree,2019-01-31T21:45:02Z,34,34,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/doublie,2018-05-29T20:04:02Z,22,22,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/dsforest,2019-07-11T16:24:57Z,16,16,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/hyper-pokemon,2017-06-11T00:13:19Z,1036,1036,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/hyper-star-wars,2017-07-24T13:55:04Z,245,245,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/hyperocean,2018-04-30T19:59:56Z,229,229,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/itermocean,2020-03-23T02:25:02Z,12,12,,True,True,mit
klaudiosinani,klaudiosinani/kiu,2019-07-06T17:53:42Z,13,13,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/klaudiosinani.github.io,2018-03-02T20:02:46Z,2,2,Astro,True,True,mit
klaudiosinani,klaudiosinani/mheap,2019-04-22T16:27:45Z,12,12,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/microcomputer-assembly,2019-07-25T17:15:26Z,9,9,Assembly,True,True,mit
klaudiosinani,klaudiosinani/moviebox,2018-01-23T20:37:19Z,523,523,Python,True,True,mit
klaudiosinani,klaudiosinani/oceandock,2018-07-15T20:53:19Z,32,32,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/operating-systems,2019-07-25T17:16:09Z,12,12,C,True,True,mit
klaudiosinani,klaudiosinani/prioqueue,2019-05-10T22:21:46Z,24,24,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/qoa,2019-01-10T21:57:31Z,2044,2044,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/rels,2018-12-26T21:29:55Z,89,89,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/shtack,2019-07-02T01:12:01Z,9,9,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/signale,2018-04-08T16:04:09Z,8921,8921,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/singlie,2018-06-18T01:05:43Z,186,186,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/taskbook,2018-02-12T05:37:22Z,8974,8974,JavaScript,True,True,mit
klaudiosinani,klaudiosinani/tusk,2017-08-07T14:52:35Z,3152,3152,JavaScript,True,True,mit
sbrannen,sbrannen/amber-docs,2021-07-26T16:42:36Z,0,0,,True,False,gpl-2.0
sbrannen,sbrannen/assertj-core,2019-06-19T12:18:07Z,0,0,Java,True,False,apache-2.0
sbrannen,sbrannen/BlockHound,2019-03-26T17:38:32Z,0,0,C,True,False,apache-2.0
sbrannen,sbrannen/graalvm-playground,2020-03-05T17:42:08Z,0,0,Java,True,True,apache-2.0
sbrannen,sbrannen/junit,2015-02-15T20:26:36Z,1,1,Java,True,True,epl-1.0
sbrannen,sbrannen/junit-converters,2019-02-15T12:15:27Z,6,6,Shell,True,True,apache-2.0
sbrannen,sbrannen/junit-lambda-playground,2015-10-22T12:02:29Z,1,1,Java,True,False,epl-1.0
sbrannen,sbrannen/junit5,2015-10-28T19:10:53Z,4,4,Java,True,True,epl-2.0
sbrannen,sbrannen/junit5-demo,2017-10-02T17:07:03Z,46,46,Java,True,True,apache-2.0
sbrannen,sbrannen/microbenchmark-runner,2018-12-18T10:51:06Z,0,0,Java,True,False,apache-2.0
sbrannen,sbrannen/native-build-tools,2021-07-02T13:13:15Z,0,0,Java,True,True,other
sbrannen,sbrannen/opentest4j,2015-12-10T19:27:08Z,1,1,Java,True,True,apache-2.0
sbrannen,sbrannen/runtime-annotations,2017-11-18T16:55:59Z,0,0,Java,True,True,apache-2.0
sbrannen,sbrannen/sb-native-image-aspect-error,2024-09-06T15:26:22Z,0,0,,True,True,
sbrannen,sbrannen/spring-annotationutils-issue,2019-11-05T14:36:22Z,0,0,,True,True,epl-2.0
sbrannen,sbrannen/spring-asciidoctor-backends,2023-02-20T17:02:18Z,0,0,,True,True,apache-2.0
sbrannen,sbrannen/spring-batch,2019-03-02T11:27:04Z,1,1,Java,True,True,
sbrannen,sbrannen/spring-boot,2015-07-02T12:10:33Z,1,1,Java,True,True,apache-2.0
sbrannen,sbrannen/spring-composed,2015-09-06T20:42:25Z,88,88,Java,True,True,apache-2.0
sbrannen,sbrannen/spring-events,2014-11-04T21:43:51Z,102,102,Java,True,True,apache-2.0
sbrannen,sbrannen/spring-framework,2012-05-10T16:17:13Z,6,6,Java,True,True,apache-2.0
sbrannen,sbrannen/spring-framework-issues,2012-06-12T22:32:56Z,1,1,Java,True,False,
sbrannen,sbrannen/spring-integration,2024-08-23T13:57:53Z,0,0,,True,True,apache-2.0
sbrannen,sbrannen/spring-module-system,2022-05-24T12:59:09Z,3,3,Java,True,True,apache-2.0
sbrannen,sbrannen/spring-native,2021-10-31T15:13:31Z,0,0,Java,True,False,apache-2.0
sbrannen,sbrannen/spring-polyglot,2016-03-09T11:51:24Z,18,18,Java,True,True,apache-2.0
sbrannen,sbrannen/spring-security,2024-01-05T10:51:32Z,0,0,,True,True,apache-2.0
sbrannen,sbrannen/spring-test-junit5,2015-11-21T17:28:46Z,140,140,Java,True,True,apache-2.0
Juriy,Juriy/album,2016-06-24T02:01:41Z,0,0,JavaScript,True,True,
Juriy,Juriy/blog,2014-05-18T05:55:40Z,2,2,CSS,True,True,
Juriy,Juriy/camp-demo-12,2020-02-20T19:50:19Z,1,1,,True,True,other
Juriy,Juriy/content,2021-02-27T12:23:10Z,0,0,,True,False,other
Juriy,Juriy/demos,2015-08-21T00:18:18Z,0,0,JavaScript,True,True,isc
Juriy,Juriy/devops,2017-01-10T09:38:59Z,4,4,,True,True,bsd-3-clause
Juriy,Juriy/draco,2016-05-03T14:51:09Z,1,1,JavaScript,True,True,isc
Juriy,Juriy/easyio,2016-12-01T07:41:41Z,110,110,JavaScript,True,True,mit
Juriy,Juriy/game-demo,2020-05-30T05:52:53Z,35,35,JavaScript,True,True,
Juriy,Juriy/gameai,2012-03-14T20:20:27Z,4,4,JavaScript,True,True,
Juriy,Juriy/gamedev,2017-10-21T09:02:51Z,33,33,JavaScript,True,True,apache-2.0
Juriy,Juriy/gamedev-demos,2016-05-09T06:39:22Z,2,2,JavaScript,True,True,isc
Juriy,Juriy/gitcamp-12,2020-02-12T18:38:18Z,1,1,,True,True,
Juriy,Juriy/interview,2015-04-23T04:53:06Z,11,11,HTML,True,True,isc
Juriy,Juriy/masterhack,2015-03-21T01:35:05Z,1,1,Java,True,True,isc
Juriy,Juriy/mercury,2015-11-14T04:54:10Z,0,0,JavaScript,True,True,isc
Juriy,Juriy/my-other-page,2021-02-20T16:24:00Z,0,0,CSS,True,True,
Juriy,Juriy/my-page,2021-02-20T16:06:08Z,0,0,,True,True,mit
Juriy,Juriy/pro-react-redux,2018-09-23T14:06:01Z,759,759,JavaScript,True,True,
Juriy,Juriy/react-camp,2021-06-25T06:49:11Z,0,0,JavaScript,True,True,
Juriy,Juriy/react-sandbox,2021-03-27T08:18:00Z,0,0,,True,True,
Juriy,Juriy/react-sandbox-2,2021-03-27T08:18:14Z,0,0,,True,True,
Juriy,Juriy/react-sandbox-3,2021-03-27T08:18:47Z,1,1,,True,True,
Juriy,Juriy/sample-module,2022-09-06T06:57:45Z,0,0,JavaScript,True,True,
Juriy,Juriy/star-wars-guide,2019-02-14T09:38:43Z,2,2,JavaScript,True,True,
Juriy,Juriy/swapi,2020-04-12T11:26:21Z,284,284,Python,True,False,bsd-3-clause
Juriy,Juriy/trainings,2015-08-21T00:49:47Z,1,1,HTML,True,True,isc
Juriy,Juriy/webgl-acse,2013-09-18T07:04:28Z,0,0,JavaScript,True,True,
Juriy,Juriy/xr,2022-05-18T08:05:09Z,0,0,,True,True,cc0-1.0
sarlinpe,sarlinpe/.tmux,2020-02-13T13:38:15Z,3,3,,True,False,mit
sarlinpe,sarlinpe/.vim,2017-05-21T03:44:45Z,0,0,Vim Script,True,True,
sarlinpe,sarlinpe/AWP-Sim,2017-03-24T04:11:04Z,3,3,Matlab,True,True,bsd-3-clause
sarlinpe,sarlinpe/bond_core,2018-04-29T19:28:32Z,0,0,C++,True,True,
sarlinpe,sarlinpe/ceres-solver,2024-01-30T08:36:33Z,1,1,,True,False,other
sarlinpe,sarlinpe/cgal,2022-01-18T12:55:56Z,0,0,,True,True,other
sarlinpe,sarlinpe/Climbing-Alarm-Clock,2017-01-09T10:36:41Z,0,0,C++,True,True,other
sarlinpe,sarlinpe/colmap,2021-07-12T16:12:09Z,3,3,C++,True,False,other
sarlinpe,sarlinpe/Concrete-Dropout,2017-12-15T08:42:13Z,23,23,Python,True,True,mit
sarlinpe,sarlinpe/Deep-Relocalization,2018-03-16T15:01:54Z,5,5,Python,True,True,
sarlinpe,sarlinpe/deep_Mahalanobis_detector,2019-04-23T01:29:32Z,0,0,Python,True,True,
sarlinpe,sarlinpe/eigen_catkin,2018-05-30T11:31:38Z,0,0,CMake,True,True,
sarlinpe,sarlinpe/Embedded-Bricks-Breaker,2017-03-02T09:24:34Z,0,0,C,False,False,bsd-3-clause
sarlinpe,sarlinpe/GL3D,2020-03-09T17:07:08Z,5,5,,True,True,mit
sarlinpe,sarlinpe/Hand-Joint-Recognition,2018-04-20T09:12:44Z,4,4,Jupyter Notebook,True,True,
sarlinpe,sarlinpe/Hardware-Neural-Network,2016-11-28T15:20:44Z,17,17,VHDL,True,False,
sarlinpe,sarlinpe/hfnet,2019-06-12T14:30:20Z,3,3,Python,True,False,mit
sarlinpe,sarlinpe/image-matching-benchmark,2020-04-10T17:28:41Z,4,4,Jupyter Notebook,True,True,apache-2.0
sarlinpe,sarlinpe/kapture-localization,2021-07-17T00:51:32Z,0,0,,True,True,bsd-3-clause
sarlinpe,sarlinpe/local-feature-evaluation,2024-01-11T13:31:36Z,2,2,,True,True,
sarlinpe,sarlinpe/local-feature-refinement,2021-03-07T21:08:36Z,0,0,,True,True,bsd-3-clause
sarlinpe,sarlinpe/maplab,2018-05-08T19:50:57Z,0,0,C++,True,True,apache-2.0
sarlinpe,sarlinpe/models,2019-02-13T16:05:00Z,0,0,Python,True,True,apache-2.0
sarlinpe,sarlinpe/Monitoring,2016-08-08T09:35:20Z,1,1,Python,True,False,other
sarlinpe,sarlinpe/nerfstudio,2023-07-11T15:42:36Z,1,1,,True,False,apache-2.0
sarlinpe,sarlinpe/PRisme-ROS,2016-12-06T16:51:41Z,1,1,C++,True,True,
sarlinpe,sarlinpe/projectaria_tools,2024-04-15T10:36:52Z,1,1,,True,False,apache-2.0
sarlinpe,sarlinpe/protobuf_catkin,2018-05-06T21:06:18Z,0,0,CMake,True,True,
sarlinpe,sarlinpe/pybind11,2024-10-06T19:34:52Z,0,0,,True,True,other
sarlinpe,sarlinpe/pybind11-stubgen,2024-08-19T22:01:52Z,0,0,,True,False,other
sarlinpe,sarlinpe/pycolmap,2021-05-11T07:33:15Z,0,0,,True,True,bsd-3-clause
sarlinpe,sarlinpe/r2d2,2022-09-19T14:18:06Z,0,0,,True,True,other
sarlinpe,sarlinpe/Smart-Chef,2016-11-28T09:05:43Z,1,1,Arduino,True,False,other
sarlinpe,sarlinpe/SuperGluePretrainedNetwork,2020-03-23T10:51:44Z,18,18,Python,True,True,other
sarlinpe,sarlinpe/SuperPoint-TF,2023-09-26T15:11:28Z,2,2,,True,True,mit
sarlinpe,sarlinpe/tensorflow_catkin,2018-04-08T22:43:38Z,4,4,CMake,True,True,
sarlinpe,sarlinpe/Turtlebot-Navigation-Stack,2017-02-02T05:59:52Z,5,5,Python,False,False,bsd-3-clause
sarlinpe,sarlinpe/vcpkg,2023-12-23T21:41:05Z,0,0,CMake,True,False,mit
sustrik,sustrik/250bpm,2020-07-21T07:50:21Z,2,2,HTML,True,True,
sustrik,sustrik/bazel-gazelle,2022-09-26T09:22:44Z,0,0,,True,True,apache-2.0
sustrik,sustrik/bsd-socket-revamp,2018-04-03T08:25:46Z,3,3,JavaScript,True,True,
sustrik,sustrik/cartesian,2017-04-23T08:08:50Z,98,98,JavaScript,True,False,
sustrik,sustrik/crypto-for-kids,2016-12-29T17:32:21Z,260,260,HTML,True,True,
sustrik,sustrik/dsock,2015-12-31T22:02:24Z,82,82,C,True,True,other
sustrik,sustrik/flowium,2018-07-21T00:34:09Z,3,3,HTML,False,False,mit
sustrik,sustrik/flowium-sandbox,2018-08-01T01:53:16Z,0,0,,True,True,
sustrik,sustrik/grison,2020-09-19T06:56:43Z,6,6,Go,True,True,mit
sustrik,sustrik/igor,2021-06-12T10:07:40Z,11,11,Go,True,True,mit
sustrik,sustrik/libdill,2016-01-16T06:46:15Z,1684,1684,C,True,True,mit
sustrik,sustrik/libmill,2014-04-29T07:25:22Z,2734,2734,C,True,False,mit
sustrik,sustrik/msg_control,2014-11-09T05:33:07Z,9,9,C,True,True,
sustrik,sustrik/os-scion,2024-02-12T07:52:51Z,2,2,,True,True,apache-2.0
sustrik,sustrik/ribosome,2014-04-04T05:56:57Z,248,248,JavaScript,True,False,
sustrik,sustrik/su-exec,2019-03-19T12:49:30Z,2,2,C,True,True,mit
sustrik,sustrik/tcpmux,2015-08-15T16:10:07Z,99,99,C,True,True,mit
sustrik,sustrik/tiles,2017-10-01T09:25:28Z,83,83,Python,True,True,
sustrik,sustrik/uxy,2019-05-18T08:14:22Z,699,699,Python,True,True,mit
sustrik,sustrik/vault,2022-09-27T13:43:53Z,0,0,,True,False,mpl-2.0
sustrik,sustrik/vhs,2019-07-11T14:14:52Z,0,0,HTML,True,True,
sustrik,sustrik/vpp,2020-09-01T10:37:23Z,0,0,,True,False,apache-2.0
sustrik,sustrik/yaml,2021-05-30T05:02:47Z,0,0,Go,True,False,apache-2.0
sustrik,sustrik/zeromq1,2012-12-08T19:41:29Z,2,2,C++,True,False,lgpl-3.0
LorenzMeier,LorenzMeier/blackmagic,2012-11-30T00:22:42Z,0,0,C,True,True,gpl-3.0
LorenzMeier,LorenzMeier/Devguide,2017-03-26T13:30:17Z,0,0,,True,True,other
LorenzMeier,LorenzMeier/dokuwiki-template-mnml-blog,2014-01-06T17:46:18Z,0,0,CSS,True,False,other
LorenzMeier,LorenzMeier/dronekit-python,2016-02-23T13:42:10Z,5,5,Python,True,True,apache-2.0
LorenzMeier,LorenzMeier/Fast-RTPS,2017-07-25T06:36:04Z,0,0,C++,True,True,apache-2.0
LorenzMeier,LorenzMeier/gitbook,2015-10-28T12:26:25Z,0,0,JavaScript,True,False,apache-2.0
LorenzMeier,LorenzMeier/homebrew,2014-10-26T11:29:07Z,0,0,,True,True,other
LorenzMeier,LorenzMeier/homebrew-deps,2014-10-26T10:56:41Z,0,0,,True,True,
LorenzMeier,LorenzMeier/homebrew-science,2013-06-07T13:29:00Z,0,0,Ruby,True,True,
LorenzMeier,LorenzMeier/InertialNav,2013-12-02T10:47:21Z,2,2,C++,True,True,bsd-3-clause
LorenzMeier,LorenzMeier/libqrencode,2014-12-13T13:19:40Z,0,0,C,True,True,lgpl-2.1
LorenzMeier,LorenzMeier/MAVGCL,2016-02-13T20:58:49Z,0,0,Java,True,True,
LorenzMeier,LorenzMeier/nuttx-autobuild,2014-10-29T06:52:26Z,0,0,Shell,True,True,
LorenzMeier,LorenzMeier/octomap,2016-01-29T10:42:56Z,0,0,C++,True,True,
LorenzMeier,LorenzMeier/PedalButtonController,2020-02-27T21:20:49Z,0,0,,True,True,mit
LorenzMeier,LorenzMeier/perfecthashing,2015-06-28T19:07:39Z,0,0,C++,True,False,
LorenzMeier,LorenzMeier/pymavlink,2020-03-08T19:24:52Z,1,1,,True,True,other
LorenzMeier,LorenzMeier/QTerminal,2014-01-09T08:28:13Z,2,2,C++,True,True,gpl-3.0
LorenzMeier,LorenzMeier/qupgrade,2013-03-25T21:40:36Z,7,7,C++,True,True,other
LorenzMeier,LorenzMeier/rb_webcam,2015-01-14T09:11:57Z,0,0,Ruby,True,True,mit
LorenzMeier,LorenzMeier/rmagick,2015-01-14T21:29:16Z,0,0,C,True,True,mit
LorenzMeier,LorenzMeier/SiK,2014-08-10T15:38:05Z,17,17,C,True,False,bsd-2-clause
LorenzMeier,LorenzMeier/SimulationKit,2015-07-10T19:37:52Z,2,2,,True,True,
LorenzMeier,LorenzMeier/smartbib,2015-10-16T17:15:00Z,0,0,TeX,True,True,
LorenzMeier,LorenzMeier/solodevguide,2015-10-04T11:13:10Z,0,0,CSS,True,True,
LorenzMeier,LorenzMeier/swig-wx,2012-08-31T15:14:45Z,0,0,C++,True,True,other
LorenzMeier,LorenzMeier/tango-examples-c,2015-07-28T13:43:34Z,0,0,C++,True,True,apache-2.0
LorenzMeier,LorenzMeier/tango-examples-java,2015-08-20T11:53:29Z,0,0,Java,True,True,apache-2.0
jwagner,jwagner/addresscloud,2011-10-10T21:50:57Z,11,11,JavaScript,True,True,
jwagner,jwagner/analog-film-emulator,2015-06-07T12:22:24Z,254,254,JavaScript,True,True,
jwagner,jwagner/angular.js,2013-08-26T08:19:25Z,1,1,JavaScript,True,True,mit
jwagner,jwagner/bevy,2022-08-14T07:55:10Z,0,0,Rust,True,False,apache-2.0
jwagner,jwagner/bluenoise-rs,2024-03-06T23:59:31Z,2,2,Rust,True,False,mit
jwagner,jwagner/box2d,2023-07-01T13:19:15Z,0,0,,True,False,mit
jwagner,jwagner/box2d2-js,2010-07-31T15:42:00Z,87,87,ActionScript,True,True,
jwagner,jwagner/box2dlite,2011-10-16T19:36:50Z,3,3,C++,True,True,
jwagner,jwagner/bvh,2023-05-29T11:14:47Z,0,0,,True,False,mit
jwagner,jwagner/color-thief,2021-06-03T23:37:10Z,2,2,,True,False,mit
jwagner,jwagner/comic.js,2014-12-13T16:30:04Z,3,3,JavaScript,True,True,mit
jwagner,jwagner/cpal,2024-05-12T17:22:10Z,0,0,Rust,True,True,apache-2.0
jwagner,jwagner/darktable,2014-07-29T21:58:11Z,2,2,,True,False,
jwagner,jwagner/deck.pointer.js,2012-05-23T22:30:08Z,5,5,JavaScript,True,True,
jwagner,jwagner/dont-crop,2021-06-02T22:44:51Z,137,137,TypeScript,False,False,mit
jwagner,jwagner/eframe_template,2024-04-21T15:44:00Z,1,1,,True,True,apache-2.0
jwagner,jwagner/egui,2024-05-14T16:09:58Z,0,0,,True,True,apache-2.0
jwagner,jwagner/exif-parser,2015-08-14T14:54:32Z,6,6,JavaScript,True,True,mit
jwagner,jwagner/fluidcanvas,2012-11-05T17:46:23Z,14,14,JavaScript,True,True,
jwagner,jwagner/fluidwebgl,2012-12-15T19:22:40Z,177,177,JavaScript,True,True,
jwagner,jwagner/Frontendconf-2011,2011-09-12T07:26:16Z,14,14,JavaScript,True,False,
jwagner,jwagner/geolite2legacy,2020-11-20T15:14:25Z,0,0,,True,True,mit
jwagner,jwagner/gl-matrix,2012-04-09T15:25:40Z,4,4,JavaScript,True,True,zlib
jwagner,jwagner/gopro-telemetry,2019-12-07T19:38:23Z,1,1,JavaScript,True,True,mit
jwagner,jwagner/gpmf-extract,2019-12-28T17:50:31Z,2,2,JavaScript,True,True,mit
jwagner,jwagner/guitarTrainer,2014-09-21T13:49:03Z,10,10,JavaScript,True,True,
jwagner,jwagner/httpripper,2010-06-01T18:23:51Z,35,35,Python,True,False,gpl-3.0
jwagner,jwagner/hugo-alabaster-theme,2017-11-22T13:16:01Z,0,0,CSS,True,False,other
jwagner,jwagner/jack-pipe,2016-12-01T09:47:34Z,2,2,C,True,True,mit
jwagner,jwagner/jquery.textCloud,2011-11-21T18:57:15Z,12,12,JavaScript,True,True,
jwagner,jwagner/jsmodplayer,2011-06-12T13:27:12Z,3,3,JavaScript,True,True,
jwagner,jwagner/kalman-ts,2020-04-11T18:28:41Z,4,4,TypeScript,True,True,mit
jwagner,jwagner/kinect-experiments,2011-04-09T22:13:34Z,18,18,Python,True,True,
jwagner,jwagner/lanshark,2013-08-16T20:14:34Z,8,8,Python,True,True,gpl-3.0
jwagner,jwagner/littlemetronome,2012-01-19T18:21:11Z,5,5,Python,True,True,gpl-3.0
jwagner,jwagner/musicviz-code,2013-01-15T20:32:47Z,6,6,JavaScript,True,True,
jwagner,jwagner/Neonflames,2011-09-19T19:35:49Z,144,144,JavaScript,True,True,
jwagner,jwagner/node-jshint,2011-05-18T13:26:30Z,3,3,JavaScript,True,True,other
jwagner,jwagner/node-opencv,2016-10-19T20:43:12Z,0,0,C++,True,True,mit
jwagner,jwagner/normalmap.js,2016-03-12T16:05:39Z,184,184,JavaScript,True,True,mit
jwagner,jwagner/parcel-namer-29a,2022-12-18T13:39:21Z,1,1,TypeScript,True,True,
jwagner,jwagner/pca,2016-07-07T11:43:56Z,1,1,JavaScript,True,True,mit
jwagner,jwagner/playitslowly,2010-06-01T18:37:11Z,103,103,Python,True,True,gpl-3.0
jwagner,jwagner/prom-client,2016-09-23T11:39:19Z,0,0,JavaScript,True,True,apache-2.0
jwagner,jwagner/qunit,2010-08-15T14:02:54Z,2,2,JavaScript,True,True,
jwagner,jwagner/RxJS,2016-08-30T18:40:54Z,0,0,JavaScript,True,True,other
jwagner,jwagner/schwermetall,2021-08-01T20:07:19Z,2,2,,True,True,
jwagner,jwagner/sharp,2016-08-23T14:59:47Z,0,0,JavaScript,True,False,apache-2.0
jwagner,jwagner/simplex-noise-demo-synthwave,2022-07-12T22:29:31Z,39,39,TypeScript,True,True,
jwagner,jwagner/simplex-noise.js,2012-08-07T19:31:59Z,1636,1636,TypeScript,True,True,mit
jwagner,jwagner/smartcrop-cli,2014-04-03T14:34:36Z,321,321,JavaScript,True,True,mit
jwagner,jwagner/smartcrop-gm,2016-06-19T12:43:35Z,27,27,JavaScript,True,True,mit
jwagner,jwagner/smartcrop-sharp,2016-06-19T12:44:31Z,115,115,JavaScript,True,True,mit
jwagner,jwagner/smartcrop.js,2014-04-03T14:21:19Z,12844,12844,JavaScript,True,True,mit
jwagner,jwagner/space-break,2011-02-25T22:25:39Z,23,23,CoffeeScript,True,False,
jwagner,jwagner/sw-precache,2016-07-01T22:06:19Z,0,0,JavaScript,True,True,apache-2.0
jwagner,jwagner/swirly-lens-hoods,2021-09-18T20:30:57Z,2,2,,True,True,
jwagner,jwagner/terrain,2012-07-19T19:38:37Z,76,76,JavaScript,True,True,
jwagner,jwagner/vim-rails,2011-03-23T12:52:03Z,4,4,VimL,True,False,
jwagner,jwagner/voxelworlds,2012-12-09T16:28:47Z,74,74,JavaScript,True,True,
jwagner,jwagner/webglice,2011-06-15T18:54:06Z,37,37,JavaScript,True,True,
jwagner,jwagner/webrtc-pong,2013-04-21T16:12:37Z,5,5,JavaScript,True,True,
jwagner,jwagner/wildwebgl,2013-09-26T10:06:45Z,5,5,JavaScript,True,True,
jwagner,jwagner/workbox,2020-07-01T18:44:33Z,0,0,,True,True,mit
jaspervdj,jaspervdj/acme-cofunctor,2014-11-28T16:21:52Z,14,14,Haskell,True,True,other
jaspervdj,jaspervdj/advent-of-code,2017-12-26T17:10:40Z,8,8,Haskell,True,True,
jaspervdj,jaspervdj/AstroBot,2009-11-16T19:22:04Z,2,2,C++,True,True,
jaspervdj,jaspervdj/automatic-octo-spork,2017-04-12T19:57:29Z,0,0,Shell,True,True,
jaspervdj,jaspervdj/b-tree,2011-08-20T13:34:45Z,12,12,Haskell,True,True,other
jaspervdj,jaspervdj/beeraffe,2019-02-08T12:28:02Z,42,42,PureScript,False,False,bsd-3-clause
jaspervdj,jaspervdj/bestphotoblog,2016-09-02T08:11:06Z,2,2,Haskell,True,True,
jaspervdj,jaspervdj/blaze-builder,2010-12-04T15:54:32Z,2,2,Haskell,True,True,other
jaspervdj,jaspervdj/blaze-from-html,2017-01-20T01:04:26Z,6,6,Haskell,True,True,other
jaspervdj,jaspervdj/blaze-html,2010-03-13T17:12:35Z,241,241,Haskell,True,True,other
jaspervdj,jaspervdj/blaze-html-hexpat,2010-12-24T09:45:12Z,6,6,Haskell,True,True,other
jaspervdj,jaspervdj/blaze-markup,2012-04-03T14:58:31Z,22,22,Haskell,True,False,other
jaspervdj,jaspervdj/burningwheelstour.ch,2016-11-29T10:36:37Z,1,1,HTML,True,True,
jaspervdj,jaspervdj/bzlib,2020-01-27T12:37:51Z,0,0,C,True,True,other
jaspervdj,jaspervdj/cabal,2024-09-05T09:29:22Z,0,0,,True,True,other
jaspervdj,jaspervdj/cabal-dependency-licenses,2014-09-17T10:50:50Z,28,28,Haskell,True,True,other
jaspervdj,jaspervdj/cdp-hs,2022-10-08T09:48:18Z,0,0,Haskell,True,True,
jaspervdj,jaspervdj/ChatHammer-9000,2021-12-20T15:04:39Z,0,0,,True,False,
jaspervdj,jaspervdj/commercialhaskell,2015-01-23T21:10:33Z,0,0,,True,True,
jaspervdj,jaspervdj/copypasta,2010-02-02T09:00:54Z,4,4,Java,True,True,
jaspervdj,jaspervdj/criterion-to-html,2011-06-09T08:47:07Z,2,2,Haskell,True,True,other
jaspervdj,jaspervdj/data-default,2013-03-07T12:11:44Z,0,0,Haskell,True,True,other
jaspervdj,jaspervdj/data-object-json,2011-03-14T09:00:14Z,2,2,Haskell,True,True,other
jaspervdj,jaspervdj/data-object-yaml,2011-03-14T08:49:08Z,1,1,Haskell,True,True,other
jaspervdj,jaspervdj/dcpu-asm,2012-04-07T20:48:18Z,1,1,,True,True,mit
jaspervdj,jaspervdj/dcpu16-hs,2012-04-06T11:40:53Z,42,42,Haskell,True,True,other
jaspervdj,jaspervdj/diagrams-solve,2020-04-26T15:31:25Z,0,0,,True,True,other
jaspervdj,jaspervdj/dictionary-of-colour-combinations,2024-04-27T14:04:01Z,0,0,,True,True,mit
jaspervdj,jaspervdj/digestive-functors,2010-10-02T12:01:57Z,149,149,Haskell,True,False,
jaspervdj,jaspervdj/dir-metadata,2011-08-30T18:01:00Z,1,1,Haskell,True,True,other
